Locus,Chrom,Position
chr06_22242444_22255278,chr6,75.88352444
chr06_22255278_22292544,chr6,76.3017807
chr06_22292544_22321920,chr6,76.72000838
chr06_22321920_22332135,chr6,77.13824744
chr06_22332135_22352680,chr6,77.22182628
chr06_22352680_22392006,chr6,77.38895556
chr06_22392006_22547958,chr6,77.47253263
chr06_22547958_22674352,chr6,77.72327721
chr06_22674352_23005738,chr6,78.05771439
chr06_23005738_23109126,chr6,78.22483609
chr06_23109126_23125404,chr6,78.30840815
chr06_23125404_23134081,chr6,78.47552871
chr06_23134081_23182764,chr6,78.55910447
chr06_23182764_23221941,chr6,78.72622797
chr06_23221941_23243793,chr6,78.80980005
chr06_23243793_23309738,chr6,78.97691772
chr06_23309738_23325116,chr6,79.06048981
chr06_23325116_23365329,chr6,79.22761074
chr06_23365329_23386333,chr6,79.39472908
chr06_23386333_23447197,chr6,79.56184289
chr06_23447197_23492286,chr6,79.89624548
chr06_23492286_23530580,chr6,79.97980869
chr06_23530580_23544167,chr6,80.06336645
chr06_23544167_23697414,chr6,80.64919187
chr06_23697414_23719295,chr6,80.73273866
chr06_23719295_23741078,chr6,80.98342651
chr06_23741078_23767943,chr6,81.23411085
chr06_23767943_23852235,chr6,81.40119135
chr06_23852235_23869007,chr6,81.48474047
chr06_23869007_23885779,chr6,81.56828959
chr06_23885779_23920725,chr6,81.73537077
chr06_23920725_23936587,chr6,81.81891987
chr06_23936587_23952575,chr6,81.90247009
chr06_23952575_23971697,chr6,82.15316291
chr06_23971697_24005196,chr6,82.32025195
chr06_24005196_24097674,chr6,82.48734071
chr06_24097674_24188678,chr6,82.90547074
chr06_24188678_24201384,chr6,83.07256234
chr06_24201384_24261048,chr6,83.23965352
chr06_24261048_24276416,chr6,83.65777812
chr06_24276416_24299973,chr6,83.74133493
chr06_24299973_24369856,chr6,84.07565785
chr06_24369856_24396792,chr6,85.08206602
chr06_24396792_24409874,chr6,85.41643569
chr06_24409874_24431418,chr6,85.58353661
chr06_24431418_24447886,chr6,85.83425408
chr06_24447886_24486226,chr6,85.91781414
chr06_24486226_24520130,chr6,86.33594135
chr06_24520130_24552376,chr6,86.92175498
chr06_24552376_24560333,chr6,87.00530321
chr06_24560333_24594154,chr6,87.42342256
chr06_24594154_24623508,chr6,87.50697607
chr06_24623508_24645910,chr6,87.67406908
chr06_24645910_24681793,chr6,88.00844079
chr06_24681793_24713373,chr6,88.59424644
chr06_24713373_24735002,chr6,88.9285912
chr06_24735002_24810099,chr6,89.3466806
chr06_24810099_24847298,chr6,89.43022871
chr06_24847298_25019307,chr6,89.51377891
chr06_25019307_25060912,chr6,89.76447113
chr06_25060912_25076687,chr6,89.84802653
chr06_25076687_25088007,chr6,89.93158222
chr06_25088007_25117144,chr6,90.0151342
chr06_25117144_25234072,chr6,90.51704756
chr06_25234072_25291994,chr6,91.86127513
chr06_25291994_25427963,chr6,91.94483232
chr06_25427963_25641309,chr6,92.02840925
chr06_25641309_25648366,chr6,92.11198618
chr06_25648366_25658400,chr6,92.1955616
chr06_25658400_25680274,chr6,92.36268215
chr06_25680274_25735756,chr6,92.44625175
chr06_25735756_25759734,chr6,92.86442664
chr06_25759734_25825948,chr6,93.36643099
chr06_25825948_25877455,chr6,93.53354665
chr06_25877455_25882888,chr6,93.70066475
chr06_25882888_25907498,chr6,94.28664724
chr06_25907498_25955580,chr6,94.45377969
chr06_25955580_25971923,chr6,94.87202956
chr06_25971923_25983871,chr6,95.20648573
chr06_25983871_25994353,chr6,95.2900619
chr06_25994353_26025650,chr6,95.4571886
chr06_26025650_26074145,chr6,95.62431532
chr06_26074145_26089902,chr6,95.70789074
chr06_26089902_26102999,chr6,95.79146403
chr06_26102999_26191381,chr6,95.87503581
chr06_26191381_26309194,chr6,96.04213792
chr06_26309194_26340907,chr6,96.964418
chr06_26340907_26352687,chr6,97.04798494
chr06_26352687_26370551,chr6,97.21511462
chr06_26370551_26386740,chr6,97.38224166
chr06_26386740_26403161,chr6,97.54936542
chr06_26403161_26445716,chr6,97.63294065
chr06_26445716_26457669,chr6,97.88369173
chr06_26457669_26509578,chr6,98.05082307
chr06_26509578_26525660,chr6,98.3015913
chr06_26525660_26578772,chr6,98.5523639
chr06_26578772_26599283,chr6,98.71950119
chr06_26599283_26620234,chr6,98.97026575
chr06_26620234_26651682,chr6,99.13740647
chr06_26651682_26693096,chr6,99.22099288
chr06_26693096_26710084,chr6,99.47175715
chr06_26710084_26716980,chr6,99.88999279
chr06_26716980_26734719,chr6,100.0571199
chr06_26734719_26746814,chr6,100.3915804
chr06_26746814_26764243,chr6,100.6423559
chr06_26764243_26786128,chr6,100.809509
chr06_26786128_26826040,chr6,100.976669
chr06_26826040_26836448,chr6,101.1438254
chr06_26836448_26859685,chr6,101.5621141
chr06_26859685_26930325,chr6,101.6457097
chr06_26930325_26964060,chr6,101.8965122
chr06_26964060_27011383,chr6,101.9801136
chr06_27011383_27029101,chr6,102.0637149
chr06_27029101_27112387,chr6,102.1473155
chr06_27112387_27136018,chr6,102.4818461
chr06_27136018_27164997,chr6,102.5654518
chr06_27164997_27199642,chr6,102.9000019
chr06_27199642_27212708,chr6,103.0671844
chr06_27212708_27233688,chr6,103.150796
chr06_27233688_27292282,chr6,103.2344052
chr06_27292282_27338294,chr6,103.3180143
chr06_27338294_27349998,chr6,103.568849
chr06_27349998_27384621,chr6,103.736033
chr06_27384621_27449439,chr6,104.1543764
chr06_27449439_27455150,chr6,104.824591
chr06_27455150_27482944,chr6,105.2429507
chr06_27482944_27562894,chr6,105.4101316
chr06_27562894_27602817,chr6,105.9963231
chr06_27602817_27648637,chr6,106.4146791
chr06_27648637_27679644,chr6,106.7492245
chr06_27679644_27762623,chr6,106.8328372
chr06_27762623_27782580,chr6,107.2511972
chr06_27782580_27835946,chr6,107.4183818
chr06_27835946_27862159,chr6,107.5855678
chr06_27862159_27878449,chr6,108.0878327
chr06_27878449_27910716,chr6,108.2550245
chr06_27910716_27917094,chr6,108.5058774
chr06_27917094_27925096,chr6,108.5894992
chr06_27925096_28009757,chr6,108.7566923
chr06_28009757_28043589,chr6,109.0075223
chr06_28043589_28063911,chr6,109.8460767
chr06_28063911_28073247,chr6,110.0132514
chr06_28073247_28084274,chr6,110.0968642
chr06_28084274_28103550,chr6,110.599104
chr06_28103550_28159334,chr6,110.6827077
chr06_28159334_28253663,chr6,111.4370567
chr06_28253663_28289187,chr6,111.6878929
chr06_28289187_28308609,chr6,111.9387533
chr06_28308609_28415902,chr6,112.2733584
chr06_28415902_28439432,chr6,112.6079639
chr06_28439432_28466745,chr6,112.7751753
chr06_28466745_28480728,chr6,112.8588072
chr06_28480728_28493832,chr6,112.9424349
chr06_28493832_28575800,chr6,113.5287233
chr06_28575800_28647483,chr6,113.6123473
chr06_28647483_28655680,chr6,113.7795534
chr06_28655680_28683741,chr6,113.8631775
chr06_28683741_28707830,chr6,114.0303809
chr06_28707830_28722989,chr6,114.1975881
chr06_28722989_28815123,chr6,114.3647914
chr06_28815123_28823019,chr6,114.4484151
chr06_28823019_28879603,chr6,114.5320388
chr06_28879603_28931412,chr6,114.6992422
chr06_28931412_28945481,chr6,114.8664461
chr06_28945481_28991416,chr6,115.0336493
chr06_28991416_29045949,chr6,115.284515
chr06_29045949_29088500,chr6,115.6191213
chr06_29088500_29139313,chr6,115.8699916
chr06_29139313_29152088,chr6,116.0372041
chr06_29152088_29175115,chr6,116.1208355
chr06_29175115_29198755,chr6,116.4554668
chr06_29198755_29345317,chr6,116.6226953
chr06_29345317_29383145,chr6,117.0411881
chr06_29383145_29409462,chr6,117.2084278
chr06_29409462_29463484,chr6,117.2920795
chr06_29463484_29472204,chr6,117.4593184
chr06_29472204_29519318,chr6,117.5429654
chr06_29519318_29563851,chr6,117.7938784
chr06_29563851_29579619,chr6,117.8775292
chr06_29579619_29591495,chr6,117.9611803
chr06_29591495_29616590,chr6,118.1284201
chr06_29616590_29636495,chr6,118.546911
chr06_29636495_29646255,chr6,118.6305523
chr06_29646255_29686337,chr6,119.0490341
chr06_29686337_29710160,chr6,119.9722641
chr06_29710160_29721620,chr6,120.474681
chr06_29721620_29739976,chr6,120.8093348
chr06_29739976_29769233,chr6,120.8929875
chr06_29769233_29817475,chr6,121.0602298
chr06_29817475_29873917,chr6,121.3111389
chr06_29873917_29887102,chr6,121.3947853
chr06_29887102_29934973,chr6,121.4784316
chr06_29934973_29989762,chr6,121.5620759
chr06_29989762_30041193,chr6,121.8129699
chr06_30041193_30069940,chr6,121.8966078
chr06_30069940_30098790,chr6,121.9802451
chr06_30098790_30121241,chr6,122.3148623
chr06_30121241_30159675,chr6,122.9011785
chr06_30159675_30166884,chr6,122.9848085
chr06_30166884_30204708,chr6,123.235677
chr06_30204708_30260097,chr6,123.8219721
chr06_30260097_30278037,chr6,124.0728315
chr06_30278037_30322317,chr6,124.3237025
chr06_30322317_30343740,chr6,124.4908842
chr06_30343740_30394313,chr6,124.5745108
chr06_30394313_30482707,chr6,124.7417072
chr06_30482707_30498240,chr6,124.9925464
chr06_30498240_30584611,chr6,125.0761576
chr06_30584611_30831519,chr6,125.3269795
chr06_30831519_30856498,chr6,125.7453155
chr06_30856498_30885261,chr6,126.079839
chr06_30885261_30947283,chr6,126.5820196
chr06_30947283_30997876,chr6,126.6656184
chr06_30997876_31010892,chr6,126.8327803
chr06_31010892_31248787,chr6,126.914579
chr07_0_437808,chr7,0
chr07_437808_470570,chr7,0.332638225
chr07_470570_492008,chr7,0.416194847
chr07_492008_519845,chr7,0.666889942
chr07_519845_532844,chr7,0.750446455
chr07_532844_556782,chr7,0.917535939
chr07_556782_616175,chr7,1.001086733
chr07_616175_728074,chr7,1.084633097
chr07_728074_743758,chr7,1.502724547
chr07_743758_753362,chr7,1.669802171
chr07_753362_759359,chr7,1.836880823
chr07_759359_772490,chr7,1.920432731
chr07_772490_785682,chr7,2.087504381
chr07_785682_802817,chr7,2.254591587
chr07_802817_811146,chr7,2.421665009
chr07_811146_830978,chr7,2.5887348
chr07_830978_854886,chr7,2.839399069
chr07_854886_863291,chr7,3.090056773
chr07_863291_899710,chr7,3.424380762
chr07_899710_930068,chr7,3.591451654
chr07_930068_1066837,chr7,3.674993538
chr07_1066837_1088480,chr7,4.176883309
chr07_1088480_1119637,chr7,4.260428405
chr07_1119637_1183611,chr7,4.34397477
chr07_1183611_1253475,chr7,4.762072018
chr07_1253475_1276930,chr7,4.845620111
chr07_1276930_1292351,chr7,4.929170904
chr07_1292351_1305691,chr7,5.096256282
chr07_1305691_1447754,chr7,5.514339794
chr07_1447754_1472621,chr7,6.184132436
chr07_1472621_1491576,chr7,6.602257086
chr07_1491576_1514217,chr7,6.685813857
chr07_1514217_1557442,chr7,6.76936661
chr07_1557442_1580903,chr7,7.43917069
chr07_1580903_1601597,chr7,7.606267572
chr07_1601597_1776856,chr7,7.689826341
chr07_1776856_1791932,chr7,8.443753444
chr07_1791932_1802701,chr7,8.610865735
chr07_1802701_1833354,chr7,8.694443309
chr07_1833354_1846430,chr7,8.861572614
chr07_1846430_1869634,chr7,8.945151552
chr07_1869634_1969866,chr7,9.195901844
chr07_1969866_1978591,chr7,9.446651947
chr07_1978591_1983995,chr7,9.697415167
chr07_1983995_2015250,chr7,9.781001224
chr07_2015250_2033373,chr7,9.864587698
chr07_2033373_2091816,chr7,10.03173007
chr07_2091816_2127118,chr7,10.36621982
chr07_2127118_2182491,chr7,10.44981071
chr07_2182491_2190797,chr7,10.53339968
chr07_2190797_2246737,chr7,10.86786668
chr07_2246737_2254052,chr7,11.53786179
chr07_2254052_2283982,chr7,11.70498532
chr07_2283982_2290549,chr7,11.87211788
chr07_2290549_2329452,chr7,11.9556988
chr07_2329452_2353049,chr7,12.03927609
chr07_2353049_2363364,chr7,12.54133949
chr07_2363364_2408966,chr7,12.79208433
chr07_2408966_2418850,chr7,13.04283024
chr07_2418850_2467401,chr7,13.29356423
chr07_2467401_2551410,chr7,13.87952612
chr07_2551410_2581904,chr7,14.13027748
chr07_2581904_2605519,chr7,14.38103046
chr07_2605519_2652797,chr7,14.71547426
chr07_2652797_2732825,chr7,15.38540678
chr07_2732825_2745926,chr7,16.72973084
chr07_2745926_2818931,chr7,17.06409185
chr07_2818931_2889662,chr7,17.6499523
chr07_2889662_2962909,chr7,18.15190194
chr07_2962909_3132492,chr7,18.23545249
chr07_3132492_3149675,chr7,18.82126626
chr07_3149675_3175312,chr7,18.90481208
chr07_3175312_3187708,chr7,19.23917508
chr07_3187708_3200015,chr7,19.40626617
chr07_3200015_3269093,chr7,19.5733398
chr07_3269093_3309408,chr7,20.49530707
chr07_3309408_3337885,chr7,21.41720663
chr07_3337885_3359260,chr7,21.66786037
chr07_3359260_3371617,chr7,21.75140571
chr07_3371617_3380549,chr7,21.91848422
chr07_3380549_3453602,chr7,22.00202998
chr07_3453602_3492575,chr7,22.08557387
chr07_3492575_3555622,chr7,22.16911566
chr07_3555622_3642919,chr7,22.41977769
chr07_3642919_3682020,chr7,22.92165738
chr07_3682020_3691055,chr7,23.25597953
chr07_3691055_3738128,chr7,23.33952547
chr07_3738128_3770382,chr7,23.42306935
chr07_3770382_3836084,chr7,23.50661281
chr07_3836084_3947703,chr7,23.75726921
chr07_3947703_3986033,chr7,24.59500696
chr07_3986033_4005878,chr7,25.09679439
chr07_4005878_4048630,chr7,25.59859618
chr07_4048630_4150311,chr7,26.26811688
chr07_4150311_4193592,chr7,27.86521541
chr07_4193592_4216362,chr7,27.94872013
chr07_4216362_4233313,chr7,28.11576847
chr07_4233313_4278586,chr7,28.36640176
chr07_4278586_4338084,chr7,28.44992999
chr07_4338084_4383864,chr7,28.70056429
chr07_4383864_4431731,chr7,29.20237482
chr07_4431731_4453349,chr7,29.36943143
chr07_4453349_4535993,chr7,29.53649679
chr07_4535993_4546339,chr7,29.70356482
chr07_4546339_4577047,chr7,29.87063149
chr07_4577047_4622975,chr7,30.28867372
chr07_4622975_4639716,chr7,31.04226563
chr07_4639716_4691045,chr7,31.20930781
chr07_4691045_4702190,chr7,31.37636239
chr07_4702190_4747859,chr7,31.45988487
chr07_4747859_4763659,chr7,32.21339251
chr07_4763659_4780996,chr7,32.46401215
chr07_4780996_4831375,chr7,32.63106051
chr07_4831375_4873391,chr7,32.71458835
chr07_4873391_4901649,chr7,32.79811714
chr07_4901649_4960183,chr7,33.04873899
chr07_4960183_4979038,chr7,33.88629854
chr07_4979038_5009210,chr7,34.30428121
chr07_5009210_5058655,chr7,34.38780655
chr07_5058655_5082286,chr7,34.80581778
chr07_5082286_5109099,chr7,35.05645605
chr07_5109099_5140710,chr7,35.39075192
chr07_5140710_5162365,chr7,36.22848723
chr07_5162365_5177393,chr7,36.31202617
chr07_5177393_5223228,chr7,36.5627146
chr07_5223228_5235546,chr7,36.98085115
chr07_5235546_5245575,chr7,37.23156423
chr07_5245575_5268909,chr7,37.48227667
chr07_5268909_5280470,chr7,37.56583726
chr07_5280470_5474294,chr7,37.64939816
chr07_5474294_5482235,chr7,37.73295699
chr07_5482235_5499586,chr7,37.98366613
chr07_5499586_5614263,chr7,38.15076844
chr07_5614263_5624445,chr7,38.40148591
chr07_5624445_5637110,chr7,38.48504824
chr07_5637110_5659137,chr7,38.56861289
chr07_5659137_5670714,chr7,38.73572487
chr07_5670714_5694979,chr7,38.81929285
chr07_5694979_5730828,chr7,39.07002053
chr07_5730828_5793791,chr7,39.40442335
chr07_5793791_5824050,chr7,40.07429869
chr07_5824050_5863091,chr7,40.15786625
chr07_5863091_5907634,chr7,40.32498633
chr07_5907634_6004029,chr7,40.57572118
chr07_6004029_6058593,chr7,40.99391681
chr07_6058593_6084059,chr7,41.07748761
chr07_6084059_6200561,chr7,41.49569847
chr07_6200561_6259994,chr7,41.74645477
chr07_6259994_6354645,chr7,41.91359082
chr07_6354645_6370437,chr7,42.24805678
chr07_6370437_6693168,chr7,42.33163911
chr07_6693168_6814213,chr7,42.66610989
chr07_6814213_6845612,chr7,42.7496932
chr07_6845612_6873254,chr7,42.8332669
chr07_6873254_6898804,chr7,43.67141719
chr07_6898804_6915325,chr7,43.7549825
chr07_6915325_6973250,chr7,44.34095806
chr07_6973250_6992545,chr7,44.92692151
chr07_6992545_6999292,chr7,45.01049271
chr07_6999292_7029069,chr7,45.34494046
chr07_7029069_7038641,chr7,45.59569427
chr07_7038641_7052821,chr7,45.76282606
chr07_7052821_7061477,chr7,45.84640698
chr07_7061477_7091034,chr7,45.92998755
chr07_7091034_7139898,chr7,46.01356796
chr07_7139898_7196246,chr7,46.26433113
chr07_7196246_7337285,chr7,46.515103
chr07_7337285_7384794,chr7,46.59869082
chr07_7384794_7427774,chr7,46.84947138
chr07_7427774_7504435,chr7,46.93306501
chr07_7504435_7657260,chr7,47.01666059
chr07_7657260_7666563,chr7,47.10025617
chr07_7666563_7736616,chr7,47.18384983
chr07_7736616_8039189,chr7,47.26744158
chr07_8039189_8313514,chr7,47.35103243
chr07_8313514_8448220,chr7,47.68553291
chr07_8448220_8470327,chr7,47.76912957
chr07_8470327_8494967,chr7,47.85272277
chr07_8494967_8668742,chr7,48.43881182
chr07_8668742_8720646,chr7,48.52240503
chr07_8720646_8777763,chr7,48.60600098
chr07_8777763_8796971,chr7,48.77315709
chr07_8796971_8828570,chr7,48.8567515
chr07_8828570_8873219,chr7,49.02390799
chr07_8873219_8900209,chr7,49.19106085
chr07_8900209_8934942,chr7,49.77714055
chr07_8934942_9015535,chr7,49.8607318
chr07_9015535_9027738,chr7,49.94432737
chr07_9027738_9041850,chr7,50.02792293
chr07_9041850_9069061,chr7,50.1115185
chr07_9069061_9085404,chr7,50.19511407
chr07_9085404_9092312,chr7,50.27870963
chr07_9092312_9103788,chr7,50.36230518
chr07_9103788_9117682,chr7,50.44590267
chr07_9117682_9272970,chr7,50.52950209
chr07_9272970_10215141,chr7,50.61310151
chr07_10215141_13205270,chr7,50.69669898
chr07_13205270_13400457,chr7,50.78029646
chr07_13400457_13507175,chr7,50.86389396
chr07_13507175_13648873,chr7,50.94748951
chr07_13648873_13731139,chr7,51.03108507
chr07_13731139_14506236,chr7,51.11468062
chr07_14506236_14515426,chr7,51.36547064
chr07_14515426_14538117,chr7,51.53262336
chr07_14538117_14562975,chr7,51.61621741
chr07_14562975_14591059,chr7,51.6998102
chr07_14591059_14610265,chr7,52.03430584
chr07_14610265_14627701,chr7,52.20145413
chr07_14627701_14700165,chr7,52.61973504
chr07_14700165_14752158,chr7,52.70332677
chr07_14752158_14759270,chr7,52.95410733
chr07_14759270_14765436,chr7,53.03769521
chr07_14765436_14780622,chr7,53.12128508
chr07_14780622_14933025,chr7,53.20487686
chr07_14933025_14976184,chr7,53.28846669
chr07_14976184_15026508,chr7,53.70673979
chr07_15026508_15253625,chr7,53.87388504
chr07_15253625_15403517,chr7,54.2083699
chr07_15403517_15588635,chr7,54.3755153
chr07_15588635_15617790,chr7,54.45910556
chr07_15617790_15670065,chr7,54.54269545
chr07_15670065_15892144,chr7,54.6262838
chr07_15892144_15903832,chr7,54.79342786
chr07_15903832_15936104,chr7,54.87701658
chr07_15936104_16016679,chr7,55.04416368
chr07_16016679_16042805,chr7,55.12775238
chr07_16042805_16048721,chr7,55.29489943
chr07_16048721_16140369,chr7,55.37849158
chr07_16140369_16248667,chr7,55.46208524
chr07_16248667_16265410,chr7,55.54568081
chr07_16265410_16272242,chr7,55.62927829
chr07_16272242_16340271,chr7,55.71287771
chr07_16340271_16537998,chr7,55.79647713
chr07_16537998_16924691,chr7,55.8800746
chr07_16924691_16935877,chr7,55.96367208
chr07_16935877_16988894,chr7,56.04726958
chr07_16988894_17099678,chr7,56.13086515
chr07_17099678_17118938,chr7,56.21445881
chr07_17118938_17161634,chr7,56.29805052
chr07_17161634_17166835,chr7,56.54882744
chr07_17166835_17179329,chr7,56.7159677
chr07_17179329_17205677,chr7,56.966741
chr07_17205677_17230320,chr7,57.13388171
chr07_17230320_17238515,chr7,57.2174663
chr07_17238515_17252658,chr7,57.30105244
